,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-07 10:00:00,0.001,0.001,0.0,0.1745521973529143,0.0,0.0,0.0
2024-01-07 10:15:00,0.001,0.001,0.0,0.0815521973529143,0.0,0.0,0.0
2024-01-07 10:30:00,0.001,0.001,0.0,0.0945521973529143,0.0,0.0,4.0
2024-01-07 10:45:00,0.001,0.001,0.0,0.3268373991176381,0.0,0.0,0.0
2024-01-07 11:00:00,0.001,0.001,0.0,1.4182999999999997,1.4666666666666666,0.0,0.0
2024-01-07 11:15:00,0.001,0.001,0.0,3.7931,11.0,0.0,1.3333333333333333
2024-01-07 11:30:00,0.001,0.001,0.0,0.9255666666666666,4.4,0.0,2.6666666666666665
2024-01-07 11:45:00,0.001,0.001,0.0,0.19696666666666665,0.0,0.6,1.6666666666666667
2024-01-07 12:00:00,0.001,0.001,0.0,0.22403333333333333,0.0,1.0,1.3333333333333333
2024-01-07 12:15:00,0.001,0.001,0.0,0.3887,0.0,0.0,0.0
2024-01-07 12:30:00,0.001,0.001,0.0,0.25043333333333334,0.0,0.0,0.6666666666666666
2024-01-07 12:45:00,0.001,0.001,0.0,0.3407,0.0,0.0,3.6666666666666665
2024-01-07 13:00:00,0.001,0.001,0.0,0.25722566056480545,0.0,0.0,4.0
2024-01-07 13:15:00,0.001,1.3312494268995703,0.0,0.2105237423726735,0.0,0.0,1.3333333333333333
2024-01-07 13:30:00,0.001,1.9120072957021788,0.0,0.3434550607844221,0.0,0.0,0.3333333333333333
2024-01-07 13:45:00,0.001,1.975589256962361,0.0,0.3727426063922545,0.0,1.0,3.3333333333333335
2024-01-07 14:00:00,0.001,1.7335662512467718,0.0,0.27040927305892115,5.866666666666666,0.6,2.3333333333333335
2024-01-07 14:15:00,0.001,0.08761334898773074,0.0,0.38407593972558784,0.0,0.0,1.0
2024-01-07 14:30:00,0.001,0.001,0.0,0.28269944074256464,0.0,0.0,0.0
2024-01-07 14:45:00,0.001,0.001,0.0,0.3298840657843048,0.0,0.0,0.0
2024-01-07 15:00:00,0.001,0.001,0.0,0.5282521973529143,0.0,0.0,0.0
2024-01-07 15:15:00,0.001,0.001,0.0,0.388918864019581,0.0,0.0,0.0
2024-01-07 15:30:00,0.001,0.001,0.0,0.4319855306862477,0.0,0.0,0.0
2024-01-07 15:45:00,0.001,0.001,0.0,0.886718864019581,0.0,1.8,0.0
2024-01-07 16:00:00,0.001,0.001,0.0,0.369918864019581,0.0,1.2,0.0
2024-01-07 16:15:00,0.001,0.001,0.0,0.3642173991176381,0.0,0.0,0.6666666666666666
2024-01-07 16:30:00,0.001,0.001,0.0,1.2291400000000001,0.0,0.0,4.333333333333333
2024-01-07 16:45:00,0.001,0.001,0.0,1.05,0.0,0.0,0.0
2024-01-07 17:00:00,0.001,0.001,0.0,0.999,5.866666666666666,0.0,0.0
2024-01-07 17:15:00,0.001,0.001,0.0,2.5136666666666665,2.933333333333333,0.0,0.0
2024-01-07 17:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 17:45:00,0.001,0.001,0.0,0.6516281859111639,0.0,0.0,0.0
2024-01-07 18:00:00,0.001,0.001,0.0,0.2373759397255878,0.0,0.0,0.0
2024-01-07 18:15:00,0.001,0.001,0.0,0.2143759397255878,0.0,0.0,0.0
2024-01-07 18:30:00,0.001,0.001,0.0,0.7175092730589211,0.0,0.0,4.333333333333333
2024-01-07 18:45:00,0.001,0.001,0.0,0.3383759397255878,0.0,0.0,0.3333333333333333
2024-01-07 19:00:00,0.001,0.001,0.0,0.28200780815697823,0.0,0.0,0.0
2024-01-07 19:15:00,0.001,0.001,0.0,0.33942374237267353,0.0,3.0,0.0
2024-01-07 19:30:00,0.001,0.001,0.0,0.05630599593209253,0.0,0.0,0.0
2024-01-07 19:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 20:00:00,0.001,0.001,0.0,0.174,0.0,0.0,0.0
2024-01-07 20:15:00,0.001,0.001,0.0,0.15333333333333332,0.0,0.0,0.0
2024-01-07 20:30:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-07 20:45:00,0.001,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-07 21:00:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 21:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 21:30:00,0.001,0.001,0.0,0.19466666666666665,0.0,0.0,0.0
2024-01-07 21:45:00,0.001,0.001,0.0,0.20866666666666667,0.0,0.0,0.0
2024-01-07 22:00:00,0.001,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-07 22:15:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 22:30:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-07 22:45:00,0.001,0.001,0.0,0.060333333333333336,0.0,0.0,0.0
2024-01-07 23:00:00,0.001,0.001,0.0,0.205,0.0,0.0,0.0
2024-01-07 23:15:00,0.001,0.001,0.0,0.27666666666666667,0.0,0.0,0.0
2024-01-07 23:30:00,0.001,0.001,0.0,0.13866666666666666,0.0,0.0,0.0
2024-01-07 23:45:00,0.001,0.001,0.0,0.05,0.0,0.0,0.0
